TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,qCareAssistant,PlantDate,DBH,PlotSize,PermitNotes,XCoord,YCoord,Latitude,Longitude,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
47896,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,639 Broderick St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/20/2002 12:00:00 AM,3,3x3,Permit Number 45640,6001064.056,2110917.26,37.77623595,-122.4398288,"(37.776235945079165, -122.43982883613171)",15,5,11,29492,10,9
42638,DPW Maintained,Lophostemon confertus :: Brisbane Box,1651 Union St,8,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,06/22/2016 02:49:00 PM,3,5x5,Permit Number 42688,6005231.451,2118842.408,37.79823276,-122.425977,"(37.79823275740157, -122.42597695317416)",13,9,1,57,17,13
255001,Permitted Site,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,177 Crescent Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04-03-2018 00:00,3,3x3,Permit Number 781659,6006253.574,2095843.984,37.73514225,-122.4208065,"(37.73514224982935, -122.42080647837774)",2,7,7,28859,2,2
109259,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1658 47th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-05-2015 00:00,3,3x3,Permit Number 773073,5981637.7,2103794,37.75555259,-122.5065004,"(37.755552591394604, -122.50650036518914)",1,8,3,56,35,35
41230,DPW Maintained,Crataegus laevigata :: English Hawthorn,3618 Webster St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,11/30/1999 12:00:00 AM,6,3x3,Permit Number 41935,6002625.183,2121047.687,37.80414024,-122.4351532,"(37.80414023844197, -122.43515322167073)",13,9,1,57,17,13
31856,DPW Maintained,Prunus cerasifera :: Cherry Plum,44 Langton St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/19/1995 12:00:00 AM,8,3x3,Permit Number 35302,6009920.263,2110981.288,37.77691188,-122.4091972,"(37.77691188300942, -122.40919717941435)",8,2,9,28853,34,34
17872,Section 143,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,2148 Pine St,2,Sidewalk: Curb side : Cutout,Tree,DPW,Private,07/21/2010 12:00:00 AM,0,3X3,Permit Number 53638,6003654.705,2115269.578,37.78833345,-122.4311778,"(37.788333445178075, -122.43117780902386)",13,9,1,29490,27,30
109036,DPW Maintained,Olea Majestic Beauty ::,2422 29th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/22/2015 12:00:00 AM,3,3x3,Permit Number 773529,5987396.7,2098769.6,37.74209433,-122.4862154,"(37.74209433352883, -122.48621537665177)",1,8,3,29491,35,35
108699,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2956 Scott St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-02-2015 00:00,3,3x3,Permit Number 774624,6001032.649,2118516.201,37.79709889,-122.4404826,"(37.79709888946502, -122.44048261669951)",13,9,1,57,17,13
48636,Permitted Site,Hymenosporum flavum :: Sweet Shade,1785 07th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/30/2002 12:00:00 AM,10,3x3,Permit Number 45930,5994015.635,2103366.69,37.75510033,-122.4636629,"(37.755100325433624, -122.46366293664289)",1,5,4,56,12,14
108724,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,566 Rhode Island St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-02-2015 00:00,3,3x3,Permit Number 773100,6011759.609,2105732.187,37.76260192,-122.4024651,"(37.76260191647948, -122.40246509469378)",8,3,8,28856,29,26
42069,Permitted Site,Acacia melanoxylon :: Blackwood Acacia,100X Ripley St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/21/2000 12:00:00 AM,10,3x3,Permit Number 42381,6015269,2115673,37.79009246,-122.3910221,"(37.790092461076625, -122.39102211089664)",6,2,9,28855,6,8
109192,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,3826 Ulloa St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-02-2015 00:00,3,3x3,Permit Number 773182,5984114.7,2098211,37.74036874,-122.4975221,"(37.74036873764691, -122.49752209131836)",1,8,3,29491,35,35
80827,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2550 38th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,2,3x3,Permit Number 52815,5984612.737,2097823.328,37.73933347,-122.4957715,"(37.739333473972906, -122.49577151155098)",1,8,3,29491,35,35
108552,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,61-79X Santa Ysabel Ave,6,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/24/2014 12:00:00 AM,3,3x3,Permit Number 773713,6000867.234,2093153.751,37.72745042,-122.4392362,"(37.72745042223479, -122.4392361967883)",9,7,6,28861,25,28
96030,DPW Maintained,Lophostemon confertus :: Brisbane Box,753 Larkin St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/21/2016 12:00:00 AM,2,3x3,Permit Number 774797,6007450.191,2113968.209,37.78497456,-122.4179537,"(37.78497455607396, -122.41795372439223)",7,9,9,28858,36,36
109042,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2611 24th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/22/2015 12:00:00 AM,3,3x3,Permit Number 773886,5988906.4,2097539.8,37.7388055,-122.4809054,"(37.738805498083266, -122.48090535126053)",1,8,3,29491,35,35
34081,Permitted Site,Trachycarpus fortunei :: Windmill Palm,240 SHOTWELL ST,4,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-05-1997 00:00,6,3x3,Permit Number 37968,6007737.2,2106597,37.76475112,-122.4164385,"(37.764751116814296, -122.41643845462328)",8,4,7,28859,19,20
39304,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,399X Treat Ave,12,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/21/1998 12:00:00 AM,8,3x3,Permit Number 40887,6008691.772,2106524.443,37.76460553,-122.4131317,"(37.76460552609833, -122.41313169674713)",8,4,7,28859,19,20
40252,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3351X 23rd St,3,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,05/13/1999 12:00:00 AM,8,3x3,Permit Number 41415,6006702.842,2102592.143,37.75369649,-122.4197319,"(37.753696488467185, -122.41973185128525)",2,4,7,28859,19,20
254215,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2575 15th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/23/2018 12:00:00 AM,3,3x3,Permit Number 781240,5991722.039,2097914.691,37.73999812,-122.4711976,"(37.73999811732572, -122.47119758926517)",1,8,4,29491,40,41
43700,DPW Maintained,Prunus cerasifera :: Cherry Plum,732 Cabrillo St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04-02-2002 00:00,17,3x3,Permit Number 44706,5993317.346,2110746.746,37.77532376,-122.4666142,"(37.77532375646253, -122.46661420790453)",11,6,2,54,11,11
35266,Permitted Site,Acacia baileyana :: Bailey's Acacia,2323 Polk St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02/17/1998 12:00:00 AM,8,3x3,Permit Number 38750,6006292.04,2118835.349,37.79827326,-122.4223065,"(37.79827326015801, -122.42230648984707)",13,9,10,28858,32,32
109775,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,1530 12th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-03-2015 00:00,3,3x3,Permit Number 775056,5992490,2105022.4,37.75955845,-122.4690595,"(37.75955844609719, -122.46905946810769)",1,8,4,56,12,14
84557,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1111X Sanchez St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/27/2012 12:00:00 AM,5,4x4,Permit Number 769743,6003828.674,2101851.908,37.75150165,-122.4296186,"(37.7515016484692, -122.42961857746556)",2,4,5,28862,22,22
108545,DPW Maintained,Prunus serrulata :: Ornamental Cherry,150 Cayuga Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/24/2014 12:00:00 AM,3,3x3,Permit Number 773707,6003013.003,2094373.559,37.73092161,-122.4319053,"(37.73092161022769, -122.43190533448761)",9,7,5,28861,25,28
56348,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,111X Hartford St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/15/2009 12:00:00 AM,10,3x3,Permit Number 52603,6002684.861,2105294.055,37.76088813,-122.43382,"(37.760888128118076, -122.43382002412761)",2,4,5,28862,3,5
33334,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3360 Octavia St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,11/14/1996 12:00:00 AM,8,6x9,Permit Number 37474,6004131.267,2120719.533,37.80332462,-122.4299179,"(37.803324619894504, -122.42991788582027)",13,9,1,28858,17,13
32710,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,833 Jones St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/21/2018 12:00:00 AM,3,3x3,Permit Number 776816,6008703.665,2115446.628,37.7891044,-122.4137217,"(37.78910440210385, -122.41372169741416)",5,1,10,28858,21,21
30589,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,530 Steiner St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/26/1995 12:00:00 AM,24,6x12,Permit Number 34559,6003171.881,2110158.67,37.7742728,-122.4324831,"(37.77427279988863, -122.43248310501826)",15,9,11,29492,10,9
92420,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1727 38th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,1,3x3,Permit Number 52813,5984376.604,2103407.854,37.75465322,-122.497,"(37.754653222976884, -122.49700002920078)",1,8,3,56,35,35
120605,Permitted Site,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,2515 Polk St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,11/26/2018 12:00:00 AM,3,3x3,Permit Number 776955,6006196.28,2119474.662,37.80002325,-122.4226833,"(37.80002324913125, -122.42268330669704)",13,9,1,28858,32,32
67617,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,811 Carolina St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/14/1992 12:00:00 AM,19,3x3,Permit Number 31198,6012464.855,2104208.603,37.75845784,-122.3999189,"(37.75845783597122, -122.39991889366735)",10,3,8,28856,29,26
94729,DPW Maintained,Pittosporum undulatum :: Victorian Box,3950 Sacramento St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/28/2010 12:00:00 AM,8,3x3,Permit Number 53861,5995880.15,2114888.661,37.78684391,-122.4580488,"(37.78684391242949, -122.45804875011291)",11,6,1,54,31,31
225657,Permitted Site,Podocarpus gracilor :: Fern Pine,6 Winfield St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-02-2018 00:00,3,3x3,Permit Number 781317,6007484.207,2099531.298,37.74533608,-122.4168129,"(37.7453360824988, -122.41681287413353)",2,7,7,28859,2,2
68115,Permitted Site,Pittosporum undulatum :: Victorian Box,14 Powers Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/20/1993 12:00:00 AM,8,3x3,Permit Number 31861,6006731.706,2099836.731,37.74613238,-122.4194366,"(37.746132378009996, -122.41943656957865)",2,7,7,28859,2,2
95843,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,30 Sheridan St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/29/2011 12:00:00 AM,6,3x3,Permit Number 767866,6009338.073,2109475.654,37.77274513,-122.4111048,"(37.77274512972313, -122.41110478355792)",8,2,9,28853,34,34
99677,DPW Maintained,Tree(s) ::,1250X Shrader St,7,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,10-04-2013 00:00,16,3x3,Permit Number 770537,5997882,2106337.7,37.76348,-122.4505062,"(37.76348000168961, -122.45050616262449)",15,5,11,29492,9,3
65771,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2052 Greenwich St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04/23/1990 12:00:00 AM,13,7.5x6,Permit Number 28735,6003069.748,2119283.011,37.79932013,-122.4334886,"(37.799320133079256, -122.43348858462561)",13,9,1,57,17,13
47685,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,375 Connecticut St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/22/2002 12:00:00 AM,9,9x5,Permit Number 45480,6013248.65,2105253.578,37.76137078,-122.3972814,"(37.761370775153516, -122.39728144108014)",10,3,8,28856,29,26
92415,DPW Maintained,Afrocarpus gracilior :: Fern Pine,1507 37th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,0,3x3,Permit Number 52808,5984617.9,2104898.8,37.75876108,-122.4962756,"(37.758761083263, -122.49627557459519)",1,8,3,56,35,35
44722,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1890 22nd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/31/2009 12:00:00 AM,1,3x3,Permit Number 52866,5989421.325,2102489.728,37.75242662,-122.4794871,"(37.7524266210075, -122.47948705291967)",1,8,3,56,35,35
213791,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,209 Granada Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04/13/2020 12:00:00 AM,3,Width 3ft,Permit Number 768064,5995620.632,2091343.818,37.72218082,-122.4572427,"(37.72218082407389, -122.45724272857042)",9,8,4,28861,24,24
30975,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1950 Jackson St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03/13/1995 12:00:00 AM,24,6x9,Permit Number 34765,6004860.338,2117120.172,37.79348296,-122.4271384,"(37.79348295742567, -122.42713837725843)",13,9,1,28858,27,30
97247,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,301X Excelsior Ave,3,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,09-07-2011 00:00,3,4x4,Permit Number 767495,6003399,2092092,37.72467884,-122.4304082,"(37.72467883629274, -122.43040815339741)",9,7,6,28861,5,7
92447,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1691 46th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/30/2009 12:00:00 AM,2,3x3,Permit Number 52838,5981885.763,2103607.108,37.75505404,-122.5056286,"(37.75505404101454, -122.50562864651758)",1,8,3,56,35,35
40251,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3351X 23rd St,2,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,05/13/1999 12:00:00 AM,10,3x3,Permit Number 41415,6006702.842,2102592.143,37.75369649,-122.4197319,"(37.753696488467185, -122.41973185128525)",2,4,7,28859,19,20
44475,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',275 Harvard St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03/26/2001 12:00:00 AM,8,3x3,Permit Number 43789,6006290.746,2092615.371,37.72627928,-122.4204489,"(37.726279281939924, -122.42044886282251)",9,7,7,309,5,7
83412,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,131 Madrid St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-01-2009 00:00,5,3x3,Permit Number 52320,6003991.38,2093029.164,37.72728562,-122.4284271,"(37.727285619722274, -122.42842713450482)",9,7,6,28861,5,7
108512,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1621 16th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/23/2014 12:00:00 AM,3,3x3,Permit Number 773655,5991123.731,2104364.352,37.75767258,-122.4737367,"(37.75767258299227, -122.47373665262548)",1,8,4,56,12,14
42296,Permitted Site,Schinus molle :: California Pepper,250 Detroit St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/23/2000 12:00:00 AM,7,4x5,Permit Number 42524,5999448.1,2093930.901,37.72950344,-122.444198,"(37.72950343759418, -122.44419795238409)",9,7,4,63,40,41
68216,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,371 15th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09/27/1993 12:00:00 AM,13,4x4,Permit Number 32003,5991199.855,2112923.893,37.78117918,-122.4740979,"(37.78117918008373, -122.47409791175437)",11,6,2,54,26,29
92332,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2178 31st Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/28/2009 12:00:00 AM,1,3x3,Permit Number 52764,5986694.135,2100449.009,37.74666457,-122.488768,"(37.74666456843076, -122.48876801111687)",1,8,3,29491,35,35
95923,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,408 22nd Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2011 12:00:00 AM,3,3x3,Permit Number 767620,5989072.238,2112543.26,37.78001059,-122.4814304,"(37.78001059049181, -122.48143043991365)",11,6,2,55,26,29
244981,DPW Maintained,Agonis flexuosa :: Peppermint Willow,200 Laguna St,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,07/31/2019 12:00:00 AM,3,Width 0ft,Permit Number 781995,6005180.554,2109687.832,37.77309369,-122.4255012,"(37.773093692072514, -122.42550121745154)",7,9,11,28852,10,9
52527,DPW Maintained,Dodonaea viscosa :: Hop Bush,123 San Juan Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/28/2005 12:00:00 AM,5,2x3,Permit Number 779986,6001343.896,2092234.364,37.72495311,-122.4375226,"(37.72495310749577, -122.4375225683215)",9,7,6,28861,25,28
43057,DPW Maintained,Melaleuca nesophila :: Pink Melaleuca,1922 48th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/27/2010 12:00:00 AM,5,3x3,Permit Number 53821,5981365.496,2101971.93,37.75053367,-122.5073065,"(37.750533673272685, -122.50730654109346)",1,8,3,29491,35,35
42365,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,250 Foerster St,5,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,06/23/2000 12:00:00 AM,5,3x3,Permit Number 42547,5998132.774,2094246.318,37.73029437,-122.4487679,"(37.73029436980974, -122.4487678532286)",9,7,4,28861,40,41
72136,DPW Maintained,Tree(s) ::,535 Mississippi St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-03-2018 00:00,3,3x3,Permit Number 780817,6014127.254,2104594.965,37.75961124,-122.3941966,"(37.759611242589706, -122.39419658392148)",10,3,8,28856,29,26
94726,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,42 Palm Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/28/2010 12:00:00 AM,2,3x3,Permit Number 53860,5995908.251,2114210.628,37.78498383,-122.4579024,"(37.78498383093547, -122.45790244421865)",11,6,1,54,31,31
21627,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1615 Sutter St,1,Sidewalk: Curb side : Cutout,Tree,DPW,Private,10/14/2010 12:00:00 AM,6,4X4,Permit Number 53778,6004639.367,2114660.279,37.78671621,-122.4277276,"(37.786716213124755, -122.4277276061371)",13,9,11,28858,13,15
83518,DPW Maintained,Lagunaria patersonii :: Primrose Tree,117X Peru Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/27/2012 12:00:00 AM,5,3x3,Permit Number 769748,6003951.45,2093338.176,37.72813184,-122.4285872,"(37.728131837698065, -122.42858719224917)",9,7,6,28861,5,7
50009,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,400 Pennsylvania Ave,5,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/25/2003 12:00:00 AM,12,3x3,Permit Number 46740,6014312.761,2105171.604,37.76120488,-122.3935954,"(37.761204879010684, -122.39359535924054)",10,3,8,28856,29,26
34082,Permitted Site,Trachycarpus fortunei :: Windmill Palm,240 Shotwell St,5,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-05-1997 00:00,6,3x3,Permit Number 37968,6007780.978,2105869.554,37.76275618,-122.4162355,"(37.762756181589864, -122.41623551068987)",8,4,7,28859,19,20
108600,Permitted Site,Cordyline australis :: Dracena Palm,47 Manchester St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/29/2014 12:00:00 AM,3,3x3,Permit Number 774588,6008247.582,2099751.349,37.7459832,-122.4141888,"(37.74598320241828, -122.41418880701013)",2,7,7,28859,2,2
50002,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,1101X 19th St,5,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/25/2003 12:00:00 AM,12,3x3,Permit Number 46740,6014257.866,2105244.067,37.76140079,-122.3937903,"(37.76140079453032, -122.39379029361221)",10,3,8,28856,29,26
65768,Permitted Site,Tree(s) ::,1918 Filbert St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-04-2016 00:00,3,3x3,Permit Number 777006,6003756.367,2119034.391,37.79867642,-122.4310949,"(37.79867642003745, -122.43109489058716)",13,9,1,57,17,13
52369,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1090 Post St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/14/2005 12:00:00 AM,6,3x3,Permit Number 48501,6006953.336,2114687.705,37.78692214,-122.4197238,"(37.786922138678605, -122.41972375385137)",13,9,10,28858,21,21
92445,DPW Maintained,Afrocarpus gracilior :: Fern Pine,2646 45th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/30/2009 12:00:00 AM,5,3x3,Permit Number 52836,5982487.2,2097095.3,37.7372098,-122.5030667,"(37.73720980077129, -122.50306666945447)",1,8,3,29491,35,35
95707,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500 Diamond St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-02-2011 00:00,3,3x3,Permit Number 767353,6001984,2099717,37.74553507,-122.4358449,"(37.74553507300897, -122.4358449399563)",2,7,5,63,22,22
204048,Private,Laurus nobilis :: Sweet Bay: Grecian Laurel,2 Geneva Ave,6,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02/13/2020 12:00:00 AM,3,3x4,Permit Number 782541,5997165,2091482,37.72264882,-122.4519142,"(37.7226488176407, -122.45191421198254)",9,8,6,28861,24,24
95902,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1849 23rd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/27/2011 12:00:00 AM,1,3x3,Permit Number 767604,5989055.559,2102725.712,37.75305332,-122.4807692,"(37.75305331815441, -122.48076919458249)",1,8,3,56,35,35
109272,Permitted Site,Cordyline australis :: Dracena Palm,93X Inverness Dr,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-05-2015 00:00,3,3x3,Permit Number 769587,5988310.678,2095565.253,37.73334926,-122.4828204,"(37.733349260309666, -122.4828203881838)",1,8,4,64,35,35
